-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2012 through 12/31/2022 
Location: Latitude  45.509   Longitude -73.5526 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 37.97 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,TS,T2M_MAX,RH2M,PRECTOTCORR,PS,WS10M
2018,6,24,17.8,18.59,22.15,83.94,6.6,100.57,2.15
2018,6,25,16.12,17.01,21.08,71.38,0.46,101.38,4.33
2018,6,26,16.86,17.85,22.03,69.94,0.11,101.67,2.58
2018,6,27,19.35,19.3,23.75,81.62,1.57,100.84,2.48
2018,6,28,19.9,20.43,23.5,90.12,1.29,100.3,2.27
2018,6,29,23.08,23.16,28.33,82.56,0.26,100.7,3.95
2018,6,30,24.22,24.08,27.98,88.19,3.94,100.73,4.41
2018,7,1,26.67,26.58,29.76,84.44,0.51,100.93,2.8
2018,7,2,28.18,27.92,32.87,81.5,0.65,100.88,4.37
2018,7,3,26.32,26.62,30.19,73.56,0.18,101.6,3.64
2018,7,4,27.07,27.1,33.54,63.75,0.12,101.93,2.47
2018,7,5,27.73,27.94,31.74,77.0,2.38,101.34,4.42
2018,7,6,20.55,21.91,24.94,68.62,2.2,101.2,6.78
2018,7,7,20.11,21.39,26.0,65.62,0.12,101.99,3.88
2018,7,8,22.12,22.68,27.38,63.44,0.02,101.86,5.53
2018,7,9,23.97,24.23,30.15,63.0,0.07,101.13,5.35
2018,7,10,23.63,24.6,28.7,68.81,1.75,100.73,4.53
2018,7,11,20.43,21.85,25.51,58.19,0.17,101.36,3.24
2018,7,12,21.88,23.19,27.05,61.19,0.13,101.7,2.99
2018,7,13,23.37,24.44,28.88,62.75,0.05,101.64,2.23
2018,7,14,24.07,24.71,28.85,76.19,1.22,101.04,3.23
2018,7,15,25.39,26.48,30.9,68.5,0.41,100.88,2.38
2018,7,16,26.68,27.58,33.45,66.69,2.69,100.69,2.67
2018,7,17,24.13,24.62,28.62,75.94,16.42,100.22,4.88
2018,7,18,18.91,20.81,24.49,57.12,0.1,101.04,3.66
2018,7,19,21.23,22.48,27.06,60.81,0.1,101.31,2.89
2018,7,20,24.42,25.31,31.6,60.62,0.16,101.37,3.08
2018,7,21,24.46,25.58,30.08,63.25,0.09,101.3,3.72
2018,7,22,21.41,22.09,26.43,81.25,4.02,101.23,5.29
2018,7,23,24.83,25.07,28.41,83.25,1.31,101.43,4.16
2018,7,24,26.75,26.92,31.46,76.88,1.88,101.31,4.77
2018,7,25,24.37,24.44,27.74,86.19,28.42,100.68,3.69
2018,7,26,23.46,23.55,27.47,84.12,13.11,100.34,3.17
2018,7,27,23.0,23.26,27.86,78.69,1.15,100.67,3.3
2018,7,28,22.01,22.88,27.13,76.94,3.5,100.85,3.52
2018,7,29,21.37,22.45,25.94,72.38,0.45,101.15,4.0
2018,7,30,22.73,23.29,28.36,66.06,0.43,101.36,3.85
2018,7,31,24.29,24.93,29.43,68.56,1.22,101.33,2.4
2018,8,1,24.55,24.74,29.49,79.75,2.46,100.94,3.72
2018,8,2,25.04,25.6,29.0,72.06,0.25,100.98,4.91
2018,8,3,25.03,25.12,28.56,69.06,0.06,101.36,2.19
2018,8,4,25.26,25.9,28.98,71.75,5.11,101.27,1.34
2018,8,5,26.01,26.81,32.39,71.44,0.66,101.25,2.77
2018,8,6,26.76,27.21,32.43,76.0,3.59,100.89,4.03
2018,8,7,25.06,25.52,28.16,80.19,2.45,100.66,3.34
2018,8,8,24.06,24.59,28.19,74.81,6.35,100.57,1.86
2018,8,9,23.59,24.4,28.12,76.38,8.75,100.18,4.76
2018,8,10,21.23,22.65,26.76,66.19,0.12,100.8,3.23
2018,8,11,23.22,24.17,29.68,61.0,0.15,101.01,3.12
2018,8,12,22.35,23.47,28.17,71.06,1.12,101.45,2.84
2018,8,13,24.98,25.83,29.94,72.88,0.17,101.24,2.77
2018,8,14,25.08,25.66,28.13,77.19,1.59,100.55,2.04
2018,8,15,24.9,25.76,30.62,72.25,0.93,100.49,3.71
2018,8,16,20.91,22.34,26.59,59.81,0.3,101.18,2.67
2018,8,17,19.0,19.89,22.16,85.81,7.53,100.93,3.56
2018,8,18,20.74,21.6,26.48,75.25,0.43,100.77,3.98
2018,8,19,21.65,22.71,27.95,69.44,0.29,101.29,3.43
2018,8,20,22.92,23.89,29.13,66.5,0.2,101.51,2.24
2018,8,21,22.64,23.48,28.07,71.06,6.05,100.95,4.62
2018,8,22,21.25,21.69,25.69,71.56,1.76,99.82,7.24
2018,8,23,19.1,20.08,25.95,62.44,0.13,100.74,4.52
2018,8,24,22.49,22.89,29.59,64.5,0.07,101.38,4.24
2018,8,25,23.48,23.79,29.96,66.19,0.33,101.6,3.32
2018,8,26,23.07,23.62,28.26,78.75,3.3,100.99,4.16
2018,8,27,24.33,25.06,29.62,74.44,3.33,101.02,2.99
2018,8,28,26.1,25.79,31.12,83.0,3.82,100.55,5.66
2018,8,29,25.4,25.3,32.79,79.69,2.74,100.46,5.23
2018,8,30,18.72,20.62,23.65,64.94,0.3,101.53,3.05
2018,8,31,18.9,20.42,25.51,68.81,0.42,102.04,3.64
2018,9,1,23.54,24.18,30.02,72.31,0.44,101.68,3.66
2018,9,2,24.36,24.62,28.94,83.5,15.89,101.39,3.58
2018,9,3,25.24,25.23,30.05,86.31,7.72,101.39,4.41
2018,9,4,22.3,23.62,27.21,74.75,0.36,101.91,2.2
2018,9,5,26.16,26.49,32.65,72.44,1.99,101.3,4.86
2018,9,6,22.16,23.08,26.77,65.56,1.75,101.45,3.94
2018,9,7,17.81,19.42,23.71,66.75,1.93,101.72,2.88
2018,9,8,13.56,15.74,19.08,64.56,0.15,102.02,3.58
2018,9,9,12.11,14.23,17.72,68.69,0.4,102.29,3.43
2018,9,10,13.26,14.26,17.91,73.69,13.12,102.13,4.31
2018,9,11,17.66,17.7,21.94,82.19,8.32,101.58,1.86
2018,9,12,19.44,19.64,25.1,77.12,0.01,102.0,1.71
2018,9,13,20.39,20.31,26.04,74.75,1.5,102.08,2.19
2018,9,14,21.39,21.55,28.51,72.19,0.82,101.79,2.48
2018,9,15,23.76,23.71,30.51,72.94,0.88,101.58,1.88
2018,9,16,22.48,23.1,27.11,79.88,4.71,101.68,2.77
2018,9,17,24.36,24.49,30.05,73.81,0.03,100.87,4.93
2018,9,18,20.58,21.51,27.06,80.44,0.91,100.45,4.92
2018,9,19,13.98,15.92,19.01,73.25,0.02,101.31,3.56
2018,9,20,13.87,15.37,17.85,81.12,0.64,101.85,2.35
2018,9,21,19.59,19.37,26.03,85.0,28.78,100.42,7.97
2018,9,22,13.21,14.28,18.82,62.12,1.83,101.51,5.16
2018,9,23,11.59,13.02,18.38,68.69,0.04,102.05,3.87
2018,9,24,8.59,10.24,13.79,62.75,0.27,102.93,5.03
2018,9,25,11.79,11.94,15.06,85.0,6.38,101.88,4.41
2018,9,26,18.38,17.62,23.73,86.94,5.4,100.36,5.3
2018,9,27,13.48,14.28,18.63,72.31,0.23,101.53,2.09
2018,9,28,16.46,16.71,22.26,74.75,0.58,101.09,4.04
2018,9,29,13.02,13.8,17.12,74.69,1.09,101.59,4.24
2018,9,30,10.94,11.63,14.62,77.19,1.11,102.02,3.51
2018,10,1,10.47,11.76,14.98,70.81,1.45,102.28,1.24
2018,10,2,8.83,9.54,10.3,91.19,11.95,101.49,6.23
2018,10,3,9.89,10.92,13.13,90.5,1.0,101.35,2.21
2018,10,4,14.37,14.0,23.08,81.56,1.88,100.62,5.52
2018,10,5,6.93,8.18,11.26,64.38,0.07,102.02,3.12
2018,10,6,9.31,10.16,14.03,82.25,2.28,101.48,2.62
2018,10,7,9.8,10.68,13.91,82.25,1.83,102.08,2.97
2018,10,8,8.96,9.37,12.77,91.31,6.6,102.35,3.06
2018,10,9,20.75,19.87,26.37,87.38,2.03,101.3,5.75
2018,10,10,16.96,17.05,23.05,91.88,3.55,100.92,4.72
2018,10,11,11.07,11.63,15.28,95.5,8.81,99.81,3.82
2018,10,12,8.39,9.03,12.08,73.75,0.2,99.91,5.57
2018,10,13,5.88,6.62,10.13,72.06,0.34,100.53,4.52
2018,10,14,6.48,6.75,12.49,74.62,0.0,101.49,3.87
2018,10,15,8.39,8.23,12.94,90.0,4.15,100.56,5.66
2018,10,16,6.18,6.59,9.69,67.56,0.11,100.81,7.44
2018,10,17,6.04,6.16,9.6,71.38,0.35,100.4,6.82
2018,10,18,1.62,2.5,5.44,61.06,0.11,101.72,6.21
2018,10,19,9.14,8.65,16.51,73.19,0.05,100.63,5.68
2018,10,20,9.05,8.63,13.04,70.81,0.85,99.41,7.41
2018,10,21,2.07,2.65,5.77,65.69,0.01,100.79,5.61
2018,10,22,2.19,2.22,6.22,67.62,0.01,101.51,3.01
2018,10,23,3.62,3.87,9.65,80.5,0.4,101.3,4.92
2018,10,24,3.51,3.73,8.01,85.12,2.05,101.45,3.96
2018,10,25,1.26,1.91,4.32,70.12,0.08,101.4,4.97
2018,10,26,0.47,0.33,4.84,68.25,0.23,101.55,3.09
2018,10,27,0.58,0.9,4.95,77.75,7.39,101.39,6.9
2018,10,28,1.31,0.92,3.35,93.12,7.49,100.15,3.97
2018,10,29,2.35,1.94,5.58,95.38,1.59,100.2,2.65
2018,10,30,1.07,0.73,5.72,84.56,0.65,101.09,4.7
2018,10,31,1.62,1.12,3.83,90.25,7.14,100.79,2.73
2018,11,1,4.09,3.39,7.9,94.62,6.23,100.79,2.35
2018,11,2,2.38,2.38,3.65,95.62,9.33,100.24,5.1
2018,11,3,2.59,2.42,3.71,90.62,11.41,100.22,6.55
2018,11,4,1.51,1.03,5.82,75.0,0.56,102.7,3.97
2018,11,5,2.93,2.75,5.48,87.94,5.6,102.29,4.56
2018,11,6,7.08,6.26,10.26,93.62,5.92,100.36,5.55
2018,11,7,8.49,7.54,11.56,74.62,0.41,100.19,9.68
2018,11,8,4.15,3.73,7.98,80.75,0.02,101.58,5.75
2018,11,9,0.34,0.26,2.44,95.0,9.12,101.95,4.23
2018,11,10,1.02,0.88,3.35,79.94,6.22,100.34,8.69
2018,11,11,-3.39,-3.2,-0.11,71.56,0.09,101.93,5.87
2018,11,12,0.11,-0.6,4.34,82.75,0.42,102.17,2.27
2018,11,13,-0.72,-0.73,2.73,90.12,5.51,101.27,4.66
2018,11,14,-8.96,-8.82,-7.05,66.62,0.9,102.42,6.59
2018,11,15,-8.82,-10.0,-4.92,79.88,0.02,102.74,2.46
2018,11,16,-4.47,-4.77,-2.18,92.06,9.91,100.42,3.31
2018,11,17,-2.82,-3.47,1.45,93.44,0.55,101.19,4.45
2018,11,18,-7.63,-9.95,-2.42,88.12,0.43,102.17,2.61
2018,11,19,-2.62,-3.15,0.95,93.5,1.3,101.39,2.6
2018,11,20,-6.74,-7.04,-5.31,90.5,2.7,101.08,3.73
2018,11,21,-9.92,-10.5,-4.06,85.06,2.26,101.02,5.88
2018,11,22,-14.92,-15.83,-10.01,88.19,0.7,102.55,5.73
2018,11,23,-12.15,-14.55,-4.73,86.06,1.2,102.45,3.38
2018,11,24,-4.23,-6.3,0.87,91.56,2.09,101.08,2.48
2018,11,25,1.19,-0.07,2.82,96.69,18.72,100.49,2.12
2018,11,26,0.8,0.2,1.58,97.5,5.19,100.53,3.96
2018,11,27,-0.39,-0.59,0.37,95.56,8.79,99.24,6.6
2018,11,28,-0.16,-0.88,0.61,95.62,5.21,99.13,3.8
2018,11,29,-4.12,-5.28,0.27,96.44,0.15,100.64,4.03
2018,11,30,-6.15,-7.89,-0.95,92.19,0.31,101.28,2.49
2018,12,1,-7.34,-9.31,-2.12,93.06,0.01,101.73,2.4
2018,12,2,-1.13,-1.81,1.78,95.94,13.46,100.27,4.29
2018,12,3,-1.32,-2.4,1.85,94.81,5.74,99.62,3.4
2018,12,4,-10.07,-11.52,-5.13,91.81,0.17,101.16,4.11
2018,12,5,-11.59,-14.89,-7.12,96.56,0.66,101.4,1.66
2018,12,6,-4.02,-5.7,0.3,95.31,1.35,101.01,3.0
2018,12,7,-13.49,-14.67,-2.27,92.5,0.15,102.2,5.24
2018,12,8,-21.13,-23.88,-14.58,90.5,1.16,102.71,2.4
2018,12,9,-9.52,-12.69,-1.39,93.12,1.74,101.86,4.54
2018,12,10,-13.22,-16.77,-7.02,91.25,0.78,101.85,2.58
2018,12,11,-12.02,-13.78,-7.98,97.69,2.35,101.41,2.28
2018,12,12,-16.26,-18.24,-11.54,94.25,0.89,101.85,3.08
2018,12,13,-15.99,-17.65,-7.22,96.12,2.26,102.64,2.87
2018,12,14,-3.2,-4.79,1.2,96.62,5.65,101.98,3.22
2018,12,15,-1.06,-2.63,0.94,93.5,0.31,101.85,4.0
2018,12,16,-5.25,-6.32,-1.72,98.5,1.75,101.55,3.05
2018,12,17,-3.53,-4.32,0.15,94.69,1.8,100.15,4.76
2018,12,18,-10.07,-11.02,-7.64,90.38,0.66,101.26,5.9
2018,12,19,-8.81,-10.45,-2.22,96.06,1.2,101.22,2.37
2018,12,20,-4.46,-6.13,0.17,96.19,3.24,101.06,2.77
2018,12,21,2.05,0.23,3.33,98.25,31.58,99.2,4.34
2018,12,22,-2.03,-2.4,2.22,91.19,3.92,99.18,8.3
2018,12,23,-11.1,-12.29,-7.52,89.62,0.41,101.53,3.93
2018,12,24,-12.22,-13.49,-9.13,88.56,0.65,101.43,2.32
2018,12,25,-17.28,-18.44,-11.41,90.0,0.07,102.14,3.12
2018,12,26,-14.16,-14.94,-7.64,92.44,1.45,102.52,3.8
2018,12,27,-15.45,-16.56,-12.14,88.69,0.03,103.26,3.46
2018,12,28,-0.96,-2.17,2.1,96.81,17.7,100.69,3.91
2018,12,29,-5.81,-6.07,2.85,88.25,1.57,101.09,6.05
2018,12,30,-12.01,-12.75,-6.94,84.19,1.12,101.85,1.26
2018,12,31,-4.6,-5.3,-0.12,96.88,3.34,101.57,2.62
2019,1,1,-6.42,-7.0,0.46,91.81,11.93,100.51,5.59
2019,1,2,-18.82,-18.99,-14.37,88.19,0.93,102.22,2.69
2019,1,3,-11.16,-11.27,-5.55,96.12,5.47,100.79,3.79
2019,1,4,-0.55,-1.4,0.81,94.12,2.82,100.24,5.25
2019,1,5,-1.4,-2.37,0.05,95.56,0.93,100.04,2.22
2019,1,6,-8.53,-9.44,-2.73,90.62,1.1,101.18,5.41
2019,1,7,-19.83,-20.65,-13.42,90.81,1.91,102.68,3.73
2019,1,8,-2.38,-2.92,0.9,95.25,8.76,100.35,5.23
2019,1,9,-2.37,-2.92,-0.31,93.38,2.8,99.21,5.17
2019,1,10,-8.26,-8.69,-3.71,89.69,1.56,100.12,8.02
2019,1,11,-19.07,-19.66,-16.07,88.56,0.56,101.93,7.2
2019,1,12,-22.45,-23.46,-16.58,93.31,0.5,102.92,5.09
2019,1,13,-18.97,-23.34,-12.78,83.38,1.13,102.97,1.29
2019,1,14,-16.2,-19.38,-11.94,94.88,1.39,102.13,2.21
2019,1,15,-8.49,-9.14,-4.13,94.38,1.06,101.35,2.66
2019,1,16,-8.61,-9.65,0.14,88.94,0.53,100.93,7.93
2019,1,17,-22.92,-24.41,-16.7,90.44,0.22,102.42,2.62
2019,1,18,-15.23,-15.6,-9.56,96.0,3.42,101.39,3.74
2019,1,19,-24.59,-24.88,-22.46,87.81,1.7,102.55,5.0
2019,1,20,-19.8,-19.83,-17.71,93.44,10.07,100.66,8.77
2019,1,21,-21.63,-22.02,-19.45,87.0,1.69,101.26,7.38
2019,1,22,-22.86,-23.2,-13.77,93.44,2.21,102.91,5.45
2019,1,23,-6.56,-6.74,0.43,96.88,14.67,101.07,3.77
2019,1,24,-0.83,-1.6,1.35,94.81,16.41,99.41,4.59
2019,1,25,-12.08,-13.27,-3.45,89.19,0.69,100.56,6.23
2019,1,26,-15.3,-16.74,-10.95,82.81,0.62,101.81,1.76
2019,1,27,-10.53,-11.46,-1.6,91.12,1.24,100.93,7.23
2019,1,28,-23.73,-24.41,-19.87,80.38,0.24,101.88,3.61
2019,1,29,-12.1,-12.17,-6.06,95.25,5.42,100.77,5.98
2019,1,30,-12.98,-13.45,-8.63,91.5,1.06,100.54,5.48
2019,1,31,-18.1,-18.54,-15.48,91.62,0.1,101.35,7.54
2019,2,1,-17.59,-18.21,-14.21,93.62,0.63,101.99,7.07
2019,2,2,-12.65,-13.7,-6.42,95.94,2.1,101.28,4.99
2019,2,3,-13.13,-13.2,-8.49,92.69,2.61,101.33,4.54
2019,2,4,-2.42,-2.45,0.16,96.56,1.54,100.85,2.88
2019,2,5,-3.55,-4.38,2.01,92.19,6.18,100.89,6.9
2019,2,6,-13.0,-13.67,-8.05,93.06,4.38,101.93,4.46
2019,2,7,-4.43,-4.45,0.72,96.0,0.5,101.32,3.8
2019,2,8,-1.35,-2.45,2.95,83.19,3.08,100.26,11.81
2019,2,9,-12.34,-13.1,-9.75,84.75,0.03,102.6,9.65
2019,2,10,-14.53,-15.29,-7.85,92.19,0.12,102.88,5.05
2019,2,11,-16.26,-17.7,-12.4,83.0,0.23,102.73,3.22
2019,2,12,-18.06,-18.75,-8.92,93.88,9.02,102.28,6.33
2019,2,13,-4.35,-4.58,-0.02,94.19,15.23,99.66,6.68
2019,2,14,-8.61,-10.85,-5.1,92.12,0.29,100.69,5.85
2019,2,15,-2.61,-3.36,1.53,91.94,4.28,99.91,7.35
2019,2,16,-7.34,-8.11,-3.23,87.38,0.34,100.68,7.02
2019,2,17,-15.85,-17.28,-10.17,79.31,0.06,101.69,2.21
2019,2,18,-15.52,-16.45,-10.17,88.75,0.04,101.52,4.91
2019,2,19,-19.48,-20.78,-11.76,91.75,0.14,102.92,4.84
2019,2,20,-14.79,-16.42,-7.49,90.81,0.6,102.51,2.53
2019,2,21,-2.76,-3.45,1.26,93.12,7.22,100.58,7.05
2019,2,22,-8.74,-9.88,-3.41,88.31,0.23,102.29,4.27
2019,2,23,-8.9,-10.85,-1.9,83.69,0.02,102.47,2.44
2019,2,24,-0.88,-1.77,1.74,92.62,14.33,99.53,7.74
2019,2,25,-6.13,-6.73,0.86,81.94,0.58,99.44,14.21
2019,2,26,-16.6,-16.98,-14.1,82.31,0.09,102.25,8.44
2019,2,27,-20.47,-21.7,-14.22,87.38,0.03,102.41,2.72
2019,2,28,-15.89,-17.31,-9.19,88.81,0.02,102.0,2.86
2019,3,1,-11.06,-14.24,-3.95,84.62,0.03,102.17,1.7
2019,3,2,-9.18,-9.45,-3.48,95.19,0.24,101.56,4.33
2019,3,3,-6.6,-7.14,-2.88,91.5,0.38,101.26,3.39
2019,3,4,-7.6,-8.07,-4.31,88.88,0.42,100.62,4.63
2019,3,5,-12.87,-13.45,-8.26,90.56,0.45,100.91,4.14
2019,3,6,-13.77,-14.07,-10.63,88.19,0.08,101.21,5.91
2019,3,7,-16.1,-16.99,-9.9,88.56,0.16,101.76,4.65
2019,3,8,-9.39,-10.14,-1.68,89.62,0.01,101.8,6.16
2019,3,9,-9.76,-9.79,-3.45,89.5,0.04,102.28,4.42
2019,3,10,-3.74,-4.42,0.97,93.19,15.06,101.09,6.56
2019,3,11,-0.35,-1.0,1.25,88.5,1.45,100.48,9.36
2019,3,12,-6.43,-6.81,-3.33,86.62,0.18,101.72,5.65
2019,3,13,-4.14,-5.24,0.18,95.94,1.48,101.94,2.52
2019,3,14,-1.31,-2.96,2.15,95.44,0.33,101.24,4.07
2019,3,15,3.23,0.59,4.82,91.19,1.99,99.76,6.8
2019,3,16,-2.3,-2.2,2.06,85.62,0.34,100.53,9.05
2019,3,17,-7.69,-7.19,-4.87,83.38,0.02,101.59,6.27
2019,3,18,-8.59,-8.24,-2.73,84.81,0.0,101.99,4.69
2019,3,19,-7.21,-7.84,-0.56,75.44,0.06,102.41,2.73
2019,3,20,-1.2,-2.58,5.52,84.0,0.0,101.9,3.83
2019,3,21,2.59,1.32,7.11,90.06,7.25,101.02,3.37
2019,3,22,1.73,1.62,3.94,92.12,14.34,99.35,5.6
2019,3,23,-2.43,-1.41,0.44,82.44,2.75,100.32,9.14
2019,3,24,-0.54,-0.31,2.44,85.12,0.6,101.05,5.99
2019,3,25,-4.45,-3.18,0.33,78.94,0.06,101.52,5.77
2019,3,26,-4.95,-3.63,-0.71,80.81,0.35,102.26,4.91
2019,3,27,-0.76,-1.03,6.3,77.06,0.23,102.46,3.28
2019,3,28,3.95,3.08,8.9,86.31,1.06,101.27,6.55
2019,3,29,3.29,3.35,7.81,86.56,1.19,101.29,4.58
2019,3,30,4.51,4.14,11.06,95.19,6.97,100.68,4.97
2019,3,31,2.1,2.17,5.1,87.75,5.22,99.97,5.78
2019,4,1,-2.42,-1.08,1.49,73.62,0.17,101.51,7.46
2019,4,2,2.34,2.18,7.92,78.56,0.2,101.75,4.89
2019,4,3,3.56,3.36,9.85,80.81,0.93,100.72,7.91
2019,4,4,-2.25,-1.28,-0.66,67.5,0.1,102.3,9.27
2019,4,5,-0.21,0.98,4.58,75.94,2.03,102.3,2.8
2019,4,6,3.84,3.48,9.02,88.81,2.53,101.57,3.83
2019,4,7,4.66,5.46,11.04,84.12,0.62,101.81,3.55
2019,4,8,0.18,0.66,2.07,95.19,16.07,100.57,6.7
2019,4,9,-1.45,-0.68,1.38,93.94,9.59,100.08,5.71
2019,4,10,-1.09,-0.48,3.2,82.81,0.72,100.9,4.63
2019,4,11,0.75,1.26,4.97,77.19,0.18,101.95,3.29
2019,4,12,7.37,6.8,13.11,85.19,0.15,101.31,4.82
2019,4,13,11.12,10.16,15.47,79.5,0.55,100.79,7.04
2019,4,14,3.38,4.34,8.14,85.38,7.31,100.81,3.59
2019,4,15,3.74,4.2,6.63,88.19,5.41,99.02,7.88
2019,4,16,3.73,4.23,8.26,79.25,0.08,100.78,7.75
2019,4,17,6.01,6.87,13.15,71.44,0.17,101.6,2.05
2019,4,18,9.37,9.05,16.36,83.5,2.23,100.5,7.14
2019,4,19,9.39,9.38,13.71,91.38,23.99,100.11,6.18
2019,4,20,5.67,6.12,10.19,93.38,15.91,100.45,8.16
2019,4,21,10.94,10.89,15.87,91.0,0.15,101.09,4.21
2019,4,22,9.75,10.11,16.6,82.19,0.52,101.78,4.2
2019,4,23,9.89,10.46,15.57,86.06,5.49,100.72,5.77
2019,4,24,7.2,7.7,11.87,87.12,4.53,100.14,6.49
2019,4,25,6.43,7.79,11.83,80.0,0.13,100.87,2.16
2019,4,26,7.54,7.83,10.69,92.12,17.16,99.78,6.7
2019,4,27,5.43,6.06,7.62,85.69,10.36,99.16,7.23
2019,4,28,3.68,4.89,8.87,76.88,0.05,101.2,4.47
2019,4,29,4.79,5.16,9.01,62.88,0.0,102.3,2.95
2019,4,30,6.64,7.15,12.09,66.56,0.02,102.2,3.0
2019,5,1,2.59,4.11,4.9,79.62,6.99,102.44,5.15
2019,5,2,6.29,6.79,10.62,88.56,2.02,101.74,4.78
2019,5,3,8.04,8.06,10.65,93.75,4.24,101.24,2.27
2019,5,4,10.28,10.67,15.59,81.75,1.0,100.91,1.79
2019,5,5,11.35,11.65,18.17,81.0,0.22,100.76,2.84
2019,5,6,13.91,14.02,20.49,80.31,0.04,100.86,2.88
2019,5,7,10.76,11.12,14.62,80.75,0.58,101.45,4.1
2019,5,8,6.53,8.22,12.58,71.06,0.26,102.33,3.41
2019,5,9,7.3,8.12,11.73,80.12,9.65,101.93,4.99
2019,5,10,12.52,12.58,19.0,91.12,23.47,100.54,6.16
2019,5,11,8.92,9.94,13.54,74.5,0.36,101.29,4.74
2019,5,12,10.17,10.66,14.76,72.0,0.02,101.21,3.43
2019,5,13,10.69,11.36,15.41,81.06,3.18,100.84,4.16
2019,5,14,6.43,7.76,7.86,89.31,7.89,100.82,3.59
2019,5,15,10.23,11.63,15.19,76.88,0.53,100.49,1.97
2019,5,16,10.83,11.67,14.66,80.88,0.7,100.6,2.19
2019,5,17,10.3,10.83,14.23,88.56,1.97,100.21,4.95
2019,5,18,11.37,11.96,15.32,79.25,0.09,101.05,2.91
2019,5,19,13.03,13.37,17.57,86.31,8.13,100.83,4.2
2019,5,20,17.23,17.16,22.62,83.94,0.81,99.87,7.01
2019,5,21,10.62,11.52,14.73,78.25,0.14,100.74,7.7
2019,5,22,12.94,13.85,18.94,73.62,0.01,101.82,2.82
2019,5,23,15.01,15.23,18.57,86.06,14.97,100.68,4.66
2019,5,24,15.5,15.76,19.05,76.75,1.02,100.88,4.35
2019,5,25,14.66,14.88,18.87,86.56,5.12,101.1,3.5
2019,5,26,16.94,17.08,22.26,80.12,1.29,100.51,5.74
2019,5,27,12.7,13.77,17.5,70.94,0.05,101.14,3.55
2019,5,28,9.99,11.26,14.09,84.81,1.8,100.69,3.34
2019,5,29,12.54,14.19,18.05,76.19,0.32,100.22,1.95
2019,5,30,14.9,15.5,19.82,83.12,1.48,99.84,5.05
2019,5,31,12.21,13.44,16.75,71.12,0.01,100.42,3.09
2019,6,1,14.99,15.95,19.82,75.06,0.13,100.49,2.02
2019,6,2,15.7,16.26,17.68,90.12,6.18,99.78,4.24
2019,6,3,10.3,11.35,12.9,81.12,0.73,100.36,6.95
2019,6,4,10.9,11.84,16.19,76.88,0.22,100.92,5.26
2019,6,5,13.28,14.38,17.88,81.94,1.67,100.42,2.2
2019,6,6,16.05,16.51,21.85,72.44,0.44,100.5,3.06
2019,6,7,16.69,16.72,23.3,75.31,0.49,100.9,3.84
2019,6,8,15.79,16.76,22.15,70.81,0.36,101.83,2.77
2019,6,9,20.01,20.09,26.58,70.38,1.47,101.89,2.09
2019,6,10,20.41,20.59,25.59,78.81,4.39,101.1,3.05
2019,6,11,16.72,17.51,18.55,80.12,14.69,100.66,6.71
2019,6,12,17.25,17.81,23.04,71.75,0.01,101.32,3.1
2019,6,13,15.58,16.3,19.45,78.31,1.06,100.54,4.91
2019,6,14,14.62,15.36,17.55,87.0,4.07,100.09,5.37
2019,6,15,16.47,16.62,23.19,83.69,6.51,100.48,6.15
2019,6,16,16.01,16.7,20.34,78.69,0.18,100.61,3.2
2019,6,17,17.09,17.53,22.33,69.75,0.0,101.04,2.55
2019,6,18,20.44,19.91,24.47,65.69,0.01,100.84,1.65
2019,6,19,21.25,20.48,24.87,76.0,0.32,100.31,2.03
2019,6,20,18.37,18.64,20.61,92.38,8.75,99.79,4.61
2019,6,21,18.34,18.7,22.54,76.56,0.84,100.06,4.96
2019,6,22,19.03,19.24,24.04,74.5,0.07,100.67,5.5
2019,6,23,19.46,19.6,24.98,74.75,0.0,100.68,5.17
2019,6,24,18.28,19.21,23.35,75.25,0.78,100.63,3.18
2019,6,25,19.21,19.55,25.73,86.75,12.49,100.36,5.17
2019,6,26,22.05,22.28,27.23,80.88,2.12,100.92,3.34
2019,6,27,22.69,23.01,27.06,82.12,2.59,101.3,4.2
2019,6,28,22.55,23.01,27.48,86.06,1.11,101.35,4.02
2019,6,29,22.54,23.25,26.76,82.31,7.4,100.71,3.58
2019,6,30,19.3,19.97,23.12,85.81,5.31,100.48,3.78
2019,7,1,21.51,22.26,26.22,79.5,0.13,100.66,3.48
2019,7,2,22.9,23.37,27.28,80.88,0.61,100.25,3.75
2019,7,3,23.82,24.01,28.92,71.81,0.03,100.63,1.98
2019,7,4,26.03,25.16,30.04,67.44,0.0,101.21,1.84
2019,7,5,25.44,25.55,29.27,84.38,2.18,101.07,2.96
